Bands of the 90s,,,,
"5-18-1991 / Milwaukee, WI / Central Park Ballroom - CASS(M) (Shure SM98) (ko)",AUD,FLAC,,
,,,,
[1992],,,,
"12-13-1992 / San Francisco, CA / Fashion Center - Green Christmas Acoustic Concert ",FM,FLAC,,
"12-17-1992 / San Francisco, CA / Hard Rock Cafe - 104.5 KFOG Toys for Tots",FM,FLAC,,
,,,,
[1993],,,,
"2-10-1993 / San Jose, CA / FX - ANA(M) (ECM-909) (tjcruz)",AUD,FLAC,,
"4-3-1993 / Valencia, CA / Magic Mountain  (Early Show) (Sony ECM-909A) (marco moir)",AUD,FLAC 24,,
"4-3-1993 / Valencia, CA / Magic Mountain  (Evening Show) (Sony ECM-909A) (marco moir)",AUD,FLAC 24,,
4-4-1993 / Coach House / San Juan Capistrano - Sunday Night Live 105 (AT 314),FM,FLAC,,
"5-26-1993 / New York, NY / The Grand - CASS(x)",AUD,FLAC,,
"6-1-1993 / New Haven, CT / Toad's Place (Sony TCS-580V) (kamenliter)",AUD,FLAC,,
"6-4-1993 / New York, NY / The Academy (Sony mic) (pt)",AUD,FLAC,,
"6-8-1993 / Washington, DC / Georgetown University - Gaston Hall (Sony WM-D6) (unk)",AUD,FLAC,,
"7-17-1993 / San Francisco, CA / The Warfield - ANA(M) (ECM-909) (tj cruz) ",AUD,FLAC,,
"10-23-1993 / Milwaukee, WI / Riverside Theater (SS-DSM6s) (jot)",AUD,FLAC,,
,,,,
[MISC],,,,
Jellyfish - Three Live Concert Broadcasts 1991-1992 (AT-174) [FM],,FLAC,,
,,,,
,,,,
,,,,
Jimmies Chicken Shack,Versions,File Type,,
Drive - F,,,,
,,,,
,,,,
[1999],,,,
"10-29-1999 / Miami, FL / Bayfront Park - DAT(M) (B&K 4022) (jlizard) ",AUD,FLAC,,
,,,,
[2018],,,,
"5-19-2018 / Calloway, MD / 5 South Event Center (CA-14s) (cabage)",AUD,FLAC,,
,,,,
[2023],,,,
"10-5-2023 / Las Vegas, NV / Backstage Bar & Billiards (AKG CK61) (cps)",AUD,FLAC,,
,,,,
,,,,
,,,,
Juliana Hatfield,Versions,File Type,,
Drive - B,,,,
,,,,
,,,,
[1992],,,,
"7-23-1992 / Victoria, BC / Harpo's Cabaret (Sony WM-F46) (crowflies) ",AUD,FLAC,,
"10-4-1992 / Charleston, WV / Mountain Stage (Juliana Hatfield 3) - ANA(M)",FM,FLAC,,
,,,,
[1993],,,,
"9-3-1993 / Koln, GER / Luxor - ANA(M) (Sony PC-62) (buenaventura)",AUD,FLAC,,
"9-17-1993 / Ballard, WA / Ballard Backstage Tavern *You Don't Own Me (AKO112)",Silver CD,FLAC,,
"11-4-1993 / San Francisco, CA / Great American Music Hall - ANA(M) (ECM-909) (tjcruz)",AUD,FLAC,,
"12-8-1993 / Paris, FR / Maison de la radio Black Session Unplugged",FM,FLAC,,
,,,,
[1994],,,,
"7-23-1994 / New York, NY / Central Park - Summerstage (Juliana Hatfield Three) - DAT(M)",SBD,FLAC,,
,,,,
[1995],,,,
"9-22-1995 / Toronto, ON / Opera House (CBC-FM) (stevemtl) ",FM,FLAC,,
,,,,
[1997],,,,
"2-14-1997 / New York, NY / The Knitting Factory (unk)",AUD,FLAC,,
"7-21-1997 / Albany, NY / Bogie's - CASS(1)",AUD,FLAC,,
,,,,
[1998],,,,
"10-12-1998 / Los Angeles, CA / Virgin Megastore - AUD(M) (so cal rock shows)",AUD,FLAC,,
,,,,
[2000],,,,
"6-17-2000 / Austin, TX / Stubb's (CSB) (unk)",AUD,FLAC,,
,,,,
[2022],,,,
"12-11-2022 / Detroit, MI / Saint Andrew's Hall (Shure MV88) (adavici)",AUD,FLAC 24,,
"12-15-2022 / New York, NY / Le Poisson Rouge (Roland CS-10EM) (phideaux3)",AUD,FLAC 24,,
,,,,
[2024],,,,
"10-10-2024 / San Francisco, CA / Brick and Mortar (Juliana Hatfield Three) (Schoeps MK4s) (loughney) ",AUD,FLAC 24,,
"10-25-2024 / Homer, NY / Center for the Arts (Core Sound Mics) (boeditaper) (JH3)",AUD,FLAC,,
"10-26-2024 / Ferndale, MI / Magic Bag (Shure MV88) (adavici) (JH3)",AUD,FLAC,,
,,,,
,,,,
,,,,
K's Choice,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1994],,,,
"12-10-1994 / Waltham, MA / Brandeis University (Sennheiser MKE-2002) (stevemtl)",AUD,FLAC,,
,,,,
[1996],,,,
"XX-XX-1996 / Munich, Germany / Alabamahalle (pawel)",PRO,MKV,,
,,,,
[2023],,,,
"5-12-2023 / Maastricht, The Netherlands / Muziekgieterij (DPA 4061) (stl)",AUD,FLAC,,
"5-17-2023 / Brussels, Belgium / Ancienne Belgique (DPA 4061SG) (stl)",AUD,FLAC,,
"5-27-2023 / Liège, Belgium / Classic 21 Festival 2023 - Country Hall ",FM,FLAC,,
"7-7-2023 / Oude Markt, Leuven, Belgium / Beleuvenissen (CA-14) (trebor)",AUD,FLAC,,
"8-22-2023 / Deurne, Belgium / OLT Rivierenhof (DPA 4061) (stl)",AUD,FLAC,,
"8-23-2023 / Deurne, Belgium / Openluchttheater Rivierenhof  (Sony ECM 717) (tisnix)",AUD,FLAC,,
"8-23-2023 / Deurne, Belgium / OLT Rivierenhof (DPA 4061) (stl) ",AUD,FLAC,,
,,,,
,,,,
,,,,
,,,,
Kula Shaker,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1997],,,,
"8-2-1997 / East Troy, WI / Alpine Valley (PZM)",AUD,FLAC,,
,,,,
[1999],,,,
"1-20-1999 / Copenhagen, Denmark / Pumpehuset (unk) ",AUD,FLAC,,
"1-20-1999 / Copenhagen, Denmark / Pumpehuset",FM,FLAC,,
,,,,
[2016],,,,
"10-7-2016 / San Francisco, CA / Great American Music Hall",SBD,FLAC,,
,,,,
[2024],,,,
"2-5-2024 / Bristol, UK / Rough Trade Records (SP-CMC-9) (boombox) ",AUD,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Letters To Cleo,Versions,File Type,,
Drive - B,,,,
,,,,
,,,,
[1995],,,,
"7-30-1995 / San Francisco, CA / The Fillmore (unk) (neekrive) ",AUD,FLAC,,
"8-9-1995 / Milwaukee, WI / The Rave",AUD,FLAC,,
"10-12-1995 / Houston, TX / Numbers (Sony PC-62) (mystical crow)",AUD,FLAC,,
"11-2-1995 / Cambridge, MA / Fort Apache Studios (WFNX-FM)",FM,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Liz Phair,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1994],,,,
"12-10-1994 / Universal City, CA / Universal Amphitheatre",FM,FLAC,,
,,,,
[1995],,,,
"4-7-1995 / Denver, CO / Ogden Theatre (MarcR Binaurals) (marcr)",AUD,FLAC 24,,
"4-11-1995 / Los Angeles, CA / Wiltern Theatre - AUD(M) (so cal rock shows)",AUD,FLAC,,
,,,,
[2005],,,,
"8-10-2005 / West Hollywood, CA / The Troubadour (Sony WM-D3) (manofstealth)",AUD,FLAC 24,,
,,,,
[2016],,,,
"4-19-2016 / Austin, TX / Bass Concert Hall (Tascam DR-40) (unk)",AUD,FLAC,,
,,,,
[2018],,,,
"6-6-2018 / Cambridge, MA / The Sinclair (Zoom H2)",AUD,FLAC,,
,,,,
[2019],,,,
"11-13-2019 / New York, NY / Late Night with Seth Meyers",TV,FLAC,,
,,,,
[2023],,,,
"11-8-2023 / Tucson, AZ / Rialto Theatre (SP-CMC-25) (unk)",AUD,FLAC,,
"11-11-2023 / San Francisco, CA / Masonic Auditorium (Schoeps MK4) (loughney)",AUD,FLAC,,
"11-18-2023 / Chicago, IL / Chicago Theatre (DPA 4060) (ademotte)",AUD,FLAC 24,,
"12-1-2023 / Austin, TX / Moody Theater (SP-CMC-8s) (rjl) ",AUD,FLAC 24,,
,,,,
,,,,
[MISC],,,,
Liz Phair - '96 Shelved Demos,,FLAC,,
Liz Phair - '96-'97 WCSE Sessions,,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Luscious Jackson,,,,
Drive - E,,,,
,,,,
,,,,
[1993],,,,
"11-17-1993 /  Providence, RI / Lupo's Heartbreak Hotel - ANA(M) (Sony PC-62) (phil h.) ",AUD,FLAC,,
,,,,
[1994],,,,
"12-10-1994 / Los Angeles, CA / Universal Amphitheatre - KROQ's Almost Acoustic Christmas",FM,FLAC,,
,,,,
[1995],,,,
"5-16-1995 / Hollywood, CA / The Palace (ECM737) (unk) ",AUD,FLAC,,
"6-10-1995 / Burgettstown, PA / Star Lake Amphitheater ",SBD,FLAC,,
"6-24-1995 / New York, NY / Madison Square Garden ",SBD,FLAC,,
,,,,
[1996],,,,
"12-28-1996 / New York, NY / The Roxy ",preFM,FLAC,,
,,,,
[1997],,,,
"2-8-1997 / Victoria, BC / The Limit (Sony WM-F46) (crowflies) ",AUD,FLAC,,
,,,,
[1998],,,,
"6-14-1998 / Washington, DC / JFK Stadium - Tibetan Freedom Concert - ANA(M) (unk)",AUD,FLAC,,
"8-9-1998 / Burgettstown, PA / CCSLA (CSB) (smores)",AUD,FLAC,,
,,,,
[1999],,,,
"8-29-1999 / Reading, UK / Reading Festival ",preFM,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Madder Rose,,,,
Drive - E,,,,
,,,,
,,,,
[1994],,,,
"6-9-1994 / San Francisco, CA / Slim's - ANA(M) (ECM-909) (tjcruz)",AUD,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Marcy Playground,,,,
Drive - E,,,,
,,,,
,,,,
[2022],,,,
"8-27-2022 / Niagara Falls, ONT / Avalon Ballroom (CA14s) (binko)",AUD,FLAC 24,,
,,,,
[2024],,,,
"9-19-2024 / Los Angeles, CA / The Regent Theater (DPA 4081) (faninor)",AUD,FLAC 24,,
,,,,
,,,,
,,,,
,,,,
,,,,
Matthew Sweet,Versions,File Type,,
Drive - B,,,,
,,,,
,,,,
[1992],,,,
"2-27-1992 / San Francisco, CA / Slim's - ANA(M) (ECM-909) (tjcruz)",AUD,FLAC,,
"4-1-1992 / Philadelphia, PA / Chestnut Cabaret",SBD,FLAC,,
"6-5-1992 / Saratoga Springs, NY / Saratoga Performing Arts Center - DAT(M) (Nakamichi 700s) (scarletog)",AUD,FLAC,,
,,,,
[1993],,,,
"7-4-1993 / Chicago, IL / Grant Park (WXRT) *Shape Shifter",Silver CD,FLAC,,
,,,,
[1995],,,,
"6-17-1995 / Irvine, CA / Irvine Meadows - ANA(M) (unk)",AUD,FLAC,,
"11-18-1995 / San Francisco, CA / The Fillmore (unk) (neekrive)",AUD,FLAC,,
"11-20-1995 / Menlo Park, CA / Music Annex,  (KFOG-FM)",FM,FLAC,,
"11-XX-1995 / Vancouver, BC / CBC Studio 5 (stevemtl)",FM,FLAC,,
,,,,
[1997],,,,
"4-17-1997 / San Diego, CA / The Belly Up Tavern *Live from the Pit ",preFM,FLAC,,
"5-1-1997 / Solano Beach, CA / The Belly Up Club *Live from the Pit",preFM,FLAC,,
"6-13-1997 / New York, NY / Late Night with Conan O'Brien - VHS(2) (unk)",TV,MKV,,
,,,,
[2000],,,,
"3-17-2000 / Chicago, IL / Park West",FM,FLAC,,
,,,,
[2005],,,,
"11-10-2005 / Philadelphia, PA / World Cafe LIve ",FM,FLAC,,
,,,,
[2006],,,,
"3-18-2006 / Austin, TX / SXSW (Matthew Sweet & Susanna Hoff) (unk)",SBD,FLAC,,
"3-18-2006 / Austin, TX / SXSW (Matthew Sweet & Susanna Hoff) (unk)",FM,FLAC,,
"4-19-2006 / Philadelphia, PA / WXPN Studios (Matthew Sweet & Susanna Hoffs)",FM,FLAC,,
,,,,
[2009],,,,
"9-6-2009 / Turin, NY / Snow Ridge (Gefell M200s) (jason adler) ",AUD,FLAC,,
"9-12-2009 / Matthew Sweet & Susanna Hoffs / Chicago, IL - Old Town School of Folk Music (Edirol R09) (unk)",AUD,FLAC,,
,,,,
[2010],,,,
"4-1-2010 / Matthew Sweet & Susanna Hoffs / Osaka, Japan - Billboard Live (Kenwood MGR-A7) (unk)",AUD,FLAC,,
,,,,
[2011],,,,
"10-13-2011 / Chicago, IL / 93.1 WXRT",FM,FLAC,,
"10-28-2011 / Philadelphia, PA / World Cafe Live",FM,FLAC,,
,,,,
[2012],,,,
"6-8-2012 / Philadelphia, PA / World Cafe Live",FM,FLAC,,
"6-17-2012 / Northampton, MA / Iron Horse Music Hall (SP-CMC-2) (unk) ",AUD,FLAC,,
,,,,
[2024],,,,
"4-19-2024 / Jersey City, NJ / White Eagle Hall (CA-14s) (neil d) ",AUD,FLAC 24,,
"4-20-2024 / Washington, DC / Lincoln Theatre (DPA 4080s) (flysquirrel)",AUD,FLAC 24,,
"11-10-2024 / Santa Monica, CA / McCabe's Guitar Shop (Matthew Sweet Benefit (unk) (ijwthstd) ",AUD,FLAC 24,,
,,,,
,,,,
[MISC],,,,
Matthew Sweet - Demos (1989-1991),,FLAC,,
Matthew Sweet - 100% Fun Demos,,FLAC,,
Matthew Sweet - Earth Demos,,FLAC,,
Matthew Sweet - Sweet Demos 2,,FLAC,,
Matthew Sweet - Superdeformed #1,,FLAC,,
Matthew Sweet - Superdeformed #2,,FLAC,,
Matthew Sweet - Supervixen,Silver CD,FLAC,,
Matthew Sweet - Goodfriend - Another Take On Girlfriend (Promo CD),,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Meat Puppets,Versions,File Type,,
Drive - D,,,,
,,,,
,,,,
[1980],,,,
"7-18-1980 / Tucson, AZ / Tumbleweeds (derrick bostrom)",AUD,FLAC,,*First public performance
,,,,
[1984],,,,
"7-27-1984 / San Francisco, CA / Mabuhay Gardens",SBD,FLAC,,
"9-21-1984 / San Francisco, CA / Mabuhay Gardens",SBD,FLAC,,
"10-15-1984 / Ann Arbor, MI / Blind Pig - WBCN",FM,FLAC,,
"11-29-1984 / San Francisco, CA / The Stone",SBD,FLAC,,
,,,,
[1985],,,,
XX-XX-1985 / Various Dates and Venues (derrick bostrom),SBD,FLAC,,
"3-1-1985 / San Francisco, CA / The Stone",SBD,FLAC,,
"11-15-1985 / Rock Island, IL / Rock Island Brewing Co.",FM,FLAC,,
,,,,
[1986],,,,
"1-XX-1986 / Santa Monica, CA / Live on SNAP KCRW ",FM,FLAC,,
"8-17-1986 / Los Angeles, CA / Live at the Roxy (Special Forces Radio Concert Promo LP)",SBD,FLAC,,
,,,,
[1987],,,,
"9-26-1987 / Groningen, The Netherlands / Vera",SBD,FLAC,,
,,,,
[1988],,,,
"1-25-1988 / San Francisco, CA / I Beam",SBD,FLAC,,
1-30-1988 / Seattle. WA / University of WA Ballroom,SBD,FLAC,,
"2-2-1988 / Eugene, OR / UofO - Condon Auditorium",SBD,FLAC,,
"2-6-1988 / Santa Barbera, CA / University of CA - Santa Barbera",SBD,FLAC,,
"12-16-1988 / San Francisco, CA / The Kennel Club - VHS(M) (Nakamichi 100s) (magister)",AUD,FLAC 24,,
,,,,
[1991],,,,
"8-6-1991 / San Francisco, CA / The Warfield - ANA(M) (fireball)",SBD,FLAC 24,,
"8-7-1991 / San Francisco, CA / The Warfield - ANA(M) (fireball)",SBD,FLAC 24,,
"10-9-1991 / Washington, D.C. / 930 Club (crash)",SBD,FLAC,,
"10-25-1991 / San Francisco, CA / Fashion Center - ANA(M) (fireball)																					",SBD,FLAC 24,,
"11-10-1991 / Santa Cruz, CA / The Catalyst (CM300) (markp)",AUD,FLAC,,
"11-10-1991 / Santa Cruz, CA / The Catalyst - ANA(M) (fireball) ",SBD,FLAC 24,,
"11-12-1991 / San Francisco, CA / Slim's - ANA(M) (fireball) ",SBD,FLAC 24,,
"11-13-1991 / San Jose, CA / Cactus Club - ANA(M) (fireball) ",SBD,FLAC 24,,
,,,,
[1992],,,,
"5-1-1992 / Isla Vista, CA / Anaconda Theatre - ANA(M) (unk)",SBD,FLAC 24,,
"5-2-1992 / Santa Cruz, CA / The Catalyst",SBD,FLAC 24,,
"5-3-1992 / San Francisco, CA / Slim's (fireball master)",SBD,FLAC 24,,
,,,,
[1993],,,,
"4-16-1993 / Santa Monica, CA / KCRW-FM - Man in the Moon ",FM,FLAC,,
"4-18-1993 / San Francisco, CA / Slim's (fireball master) ",SBD,FLAC 24,,
"9-24-1993 / Tucson, AZ / Club Congress (dave homes)",SBD,FLAC,,
,,,,
[1994],,,,
"5-23-1994 / Sacramento, CA / Cattle Club - DAT(M) (fireball)",SBD,FLAC 24,,
"5-31-1994 / West Hollywood, CA / The Roxy (SS)",AUD,FLAC,,
"7-19-1994 / Los Angeles, CA / Greek Theatre",SBD,FLAC,,
"7-24-1994 / Sacramento, CA / Arco Arena - DAT(M) (fireball)",SBD,FLAC,,
"12-31-1994 / San Francisco, CA / The Embarcadero - Mr. Jenkins Block Party",SBD,FLAC,,
,,,,
[1995],,,,
"11-8-1995 / New York, NY / Tramps",SBD,FLAC,,
"11-25-1995 / Balitimore, MD / UMBC Gym",SBD,FLAC,,
"12-10-1995 / Denver, CO / Mammoth Events Center (MarcR Binaurals) (marcr) ",AUD,FLAC 24,,
,,,,
[2000],,,,
"3-18-2000 / Austin, TX / Waterloo Park",SBD,FLAC,,
"10-13-2000 / San Francisco, CA / Slim's (Schoeps CCM4s + SBD) (fireball + sneaky bastard)",MIX,FLAC,,
,,,,
[2001],,,,
"2-11-2001 / Winooski, VT / Higher Ground (unk)",SBD,FLAC,,
"10-2-2001 / San Francisco, CA / Bottom of the Hill - DAT(M) (fireball)",SBD,FLAC,,
,,,,
[2007],,,,
"5-23-2007 / Boulder, CO / Fox Theater (CAC) (fanofthemule)",AUD,DVD,,
"9-8-2007 / Brooklyn, NY / Luna Lounge (AT825 + SBD) (ml + dc)",MIX,FLAC 24,,
"11-12-2007 / Lawrence, KS / Bottleneck - DAT(M) (SP831s) (sonictooth)",AUD,FLAC 24,,
,,,,
[2009],,,,
"5-29-2009 / Madison, WI / The Annex",AUD,FLAC,,
"11-12-2009 / Chicago, IL / Schubas (unk) (aadams jacobs)",AUD,FLAC,,
"11-13-2009 / Chicago, IL / Schubas (unk) (aadams jacobs)",AUD,FLAC,,
"11-14-2009 / Chicago, IL / Schubas (unk) (aadams jacobs)",AUD,FLAC,,
,,,,
[2014],,,,
"11-1-2014 / Brooklyn, NY / Rough Trade (SP-CMC-8) (nitcomb) ",AUD,FLAC,,
,,,,
[2022],,,,
"5-21-2022 / San Francisco, CA / Great American Music Hall - DAT(M) (SP-CMC-4U) (loughney)",AUD,FLAC,,
,,,,
[MISC],,,,
1980-XX-XX - Various Demos & Live - The Mike's Tape (1980) ,,FLAC,,
1987-01-XX - Mirage Instrumental Sessions (loughney transfer),SBD,FLAC,,
1987-XX-XX - Huevos Instrumental Sessions (loughney transfer),SBD,FLAC,,
Meat Puppets - Too High To Die Demos ,SBD,FLAC,,
Meat Puppets - Portland Zoo {PLR CD 9224} (1992) [Silver],,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Ned's Atomic Dustbin,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1991],,,,
"7-25-1991 / West Hollywood, CA / KROQ Noontime Free Concert at the Roxy Theatre (van)",AUD,FLAC,,
,,,,
[2023],,,,
"12-9-2023 / Wolverhampton, UK / The Halls at the Civic (Roland R05) (motr1912) ",AUD,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
New Radicals,Versions,File Type,,
Drive - B,,,,
,,,,
,,,,
[1998],,,,
"12-31-1998 / Chicago, IL / House of Blues (unk) ",FM,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Paw,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1993],,,,
"7-11-1993 / New York, NY / CBGB (Sony PC62) (george n.)",AUD,FLAC,,
"8-25-1993 / San Francisco, CA / Slim's - ANA(M) (ECM-909) (tjcruz) ",AUD,FLAC,,
,,,,
[1995],,,,
"11-25-1995 / Brisbane, Australia / Livid Festival (Triple J Live at the Wireless Broadcast)",FM,FLAC,,
,,,,
[MISC],,,,
Paw - Death To Traitors Demos (1994),,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Pixies,Versions,File Type,,
Drive - D,,,,
,,,,
,,,,
[1987],,,,
"5-6-1987 / Boston, MA / The Rat (Aiwa Clip-on) (unk)",AUD,FLAC,,
"7-12-1987 / Cambridge, MA / Nightstage (Aiwa Clip-on) (harwilmer)",AUD,FLAC,,
"7-30-1987 / Cambridge, MA / TT the Bear's (Aiwa Clip-on) (unk) ",AUD,FLAC,,
"9-19-1987 / Boston, MA / Green Street Station (Aiwa Clip-on) (unk)",AUD,FLAC,,
"10-30-1987 / New York, NY / CBGB (unk) ",AUD,FLAC,,
,,,,
[1988],,,,
"4-8-1988 / London, England / Harlesden Mean Fiddler - CASS(x)",AUD,FLAC,,
"4-8-1988 / London, England / Mean Fiddler (unk)",AUD,FLAC,,
"4-14-1988 / Amsterdam, The Netherlands / Melkweg",FM,FLAC,,
"4-16-1988 / The Hague, Netherlands / Paard van Troje",AUD,FLAC,,
"10-1-1988 / Hilversum, Netherlands / VPRO",PRO,DVD,,
,,,,
[1989],,,,
"5-3-1989 / Liverpool, England / Royal Court Theatre *Give Me Ecstasy",Silver CD,FLAC,,
"5-4-1989 / Sheffield, England / Octagon Centre",FM,FLAC,,
"5-8-1989 / Bristol, UK / The Studio (Sony ECM-909)",AUD,FLAC,,
"5-15-1989 / Landgraaf, The Netherlands / Megaland Pink Pop Festival",SBD,FLAC,,
"6-12-1989 / Vienna, Austria / Messepalast *Supernova",Silver CD,FLAC,,
"6-26-1989 / Copenhagen, Denmark / Pumpehuset (Sony WMD3) (willer)",AUD,FLAC,,
"7-27-1989 / Los Angeles, CA / The Palace - CASS(M)",AUD,FLAC,,
"9-16-1989 / Detroit, MI / Fox Theatre (Sony Hand-held) (unk)",AUD,FLAC,,
,,,,
[1990],,,,
"3-24-1990 / Irvine, CA / University Of California, Crawford Hall  (Toshiba KT-4087) ",AUD,FLAC,,
"3-24-1990 / Irvine, CA / University Of California, Crawford Hall - CASS(M) (Source 2)",AUD,FLAC,,
"9-25-1990 / Utrecht, The Netherlands / Vredenburg (Sennheiser MKE-40)",AUD,FLAC,,
,,,,
[1991],,,,
"7-6-1991 / Torhout, Belgium - Torhout Festival (Sennheiser MKE-40) ",AUD,FLAC,,
"11-23-1991 / New York, NY / The Ritz (SS-DSM-3) (unk)",AUD,FLAC,,
"12-17-1991 / Seattle, WA / Moore Theater (SS-DSM) (legendary e.c.p.)",AUD,FLAC,,
"12-20-1991 / San Francisco, CA / Warfield (WM-D3 Master)",AUD,FLAC,,
"12-21-1991 / Los Angeles, CA / Hollywood Palladium (KCRW 105 FM)",FM,FLAC,,
,,,,
[1992],,,,
"1-26-1992 / Minneapolis, MN / First Avenue (SS mics) (unk) ",AUD,FLAC,,
"1-27-1992 / Minneapolis, MN / First Avenue (SS mics) (unk) ",AUD,FLAC,,
,,,,
[2014],,,,
"4-12-2014 / Indio, CA / Empire Polo Grounds - Coachella (PRO #1) (danderson)",Webcast,TS,,
,,,,
[2022],,,,
"10-1-2022 / San Diego, CA / SOMA (DPA 4081) (faninor)",AUD,FLAC 24,,
,,,,
[2023],,,,
"8-24-2023 / Bridgeport, CT / Hartford HealthCare Amphitheater (Shure MV88) (km)",AUD,FLAC 24,,
,,,,
[MISC],,,,
Pixies - 1986 Demos,,FLAC,,
Pixies - Give Me Ecstasy,Silver CD,FLAC,,
Pixies - Souls On Fire,Silver CD,FLAC,,
Pixies - All Over The World (1989),Silver CD,FLAC,,
Pixies - Black Hunter (1989) (CRC mismatch),Silver CD,FLAC,,
Pixies - Bone Machine (1989) ,Silver CD,FLAC,,
Pixies - Jaap Edenhall (1991) ,Silver CD,FLAC,,
Pixies - Live (Aulica) (1989) ,Silver CD,FLAC,,
Pixies - Planet Of Sound (1992),Silver CD,FLAC,,
Pixies - Rough Diamonds (1987-1991) ,Silver CD,FLAC,,
Pixies - Situation Red (1992),Silver CD,FLAC,,
Pixies - Subbacultcha (1991) ,Silver CD,FLAC,,
Pixies - The B-Side File,Silver CD,FLAC,,
Pixies - The B-Side File 2nd Edition ,Silver CD,FLAC,,
Pixies - The B-Side File 3rd Edition ,Silver CD,FLAC,,
Pixies - This Was My Life (1989) (CRC mismatch) ,Silver CD,FLAC,,
Pixies - Timeless Stars (1989) ,Silver CD,FLAC,,
Pixies - Velouria Live (1990) ,Silver CD,FLAC,,
Pixies - Zurich 1989 ,Silver CD,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Polvo,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1998],,,,
"1-27-1998 / Austin, TX / Electric Lounge",SBD,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Portishead,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1995],,,,
"4-16-1995 / Hollywood, CA / American Legion Hall (ECM-737) (unk) ",AUD,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Quicksand,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1993],,,,
