Bands of the 90s,,,,
"9-5-1993 / Irvine, CA / Irvine Meadows Amphitheatre",FM,FLAC,,
"9-9-1993 / Burbank, CA / Hilton Ballroom - ANA(M) (unk)",AUD,FLAC,,
,,,,
[1994],,,,
"1-22-1994 / Providence, RI / Club Babyhead - ANA(M) (Sony PC-62) (phil183) ",AUD,FLAC,,
,,,,
[2012],,,,
"8-25-2012 / New York, NY / Hall of Williamsburg (Edirol R-09HR) (bliv)",AUD,FLAC,,
,,,,
[2014],,,,
"6-10-2014 / Berlin, Germany / S036 (Zoom H2) (uninvited94)",AUD,FLAC,,
,,,,
[2017],,,,
"9-27-2017 / Chicago, IL / Thalia Hall (Core Sound HEB 4060) (jb)",AUD,FLAC,,
"9-30-2017 / New York, NY / Irving Plaza (SP-CMC-8) (nitcomb)",AUD,FLAC,,
,,,,
[2021],,,,
"8-22-2021 / London, UK / BBC Radio 1 - Rock Show with Daniel P Carter",WEB,FLAC,,
"10-8-2021 / Denver, CO / Bluebird - AUD(M) (Olympia LS-12) (exene) ",AUD,FLAC,,
"10-15-2021 / San Francisco, CA / The Great American Music Hall (Sony PCM-M10) (unk)",AUD,FLAC 24,,
,,,,
[2022],,,,
"10-6-2022 / Las Vegas, NV / 24 Oxford (SP-CMC-4U) (unk) ",AUD,FLAC,,
"10-13-2022 / Denver, CO / Fillmore (Olympus LS-P4) (bluejane99) ",AUD,FLAC,,
,,,,
[2023],,,,
"10-13-2023 / Stockholm, SWE / Slaktkyrkan (Instamic Pro Plus) (qew)",AUD,FLAC 24,,
"12-1-2023 / San Francisco, CA / Bimbos (Schoeps MK4) (loughney)",AUD,FLAC,,
,,,,
[2024],,,,
"6-24-2024 / San Francisco, CA / GAMH (Schoeps MK4s) (loughney) ",AUD,FLAC 24,,
,,,,
,,,,
,,,,
,,,,
,,,,
Rancid,Versions,File Type,,
Drive - D,,,,
,,,,
,,,,
[1994],,,,
"9-24-1994 / New York, NY / Wetlands Preserve - ANA(x) (unk)",AUD,FLAC,,
,,,,
[1995],,,,
"10-11-1995 / Seattle, WA / DV8 - ANA(x) (unk) ",AUD,FLAC,,
,,,,
[1996],,,,
"3-27-1996 / Asbury Park, NJ / The Stone Pony (Sony D-6C) (unk)",AUD,FLAC,,
,,,,
,,,,
[MISC],,,,
Rancid - Turning Rebellion Into Money {RNCD01} (1998),Silver CD,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
The Refreshments,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1996],,,,
"6-11-1996 / Boulder, CO / Fox Theater (unk) ",FM,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Rocket From The Crypt,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1995],,,,
"9-29-1995 / Denver, CO / Seven South (jim hucks)",SBD,FLAC,,
,,,,
,,,,
,,,,
,,,,
Royal Trux,Versions,File Type,,
Drive - B,,,,
,,,,
,,,,
[1999],,,,
"11-5-1999 / Baton Rouge, LA / Spanish Moon - VHS(x) (Hi8 Camcorder)",AUD,DVD,,
,,,,
,,,,
,,,,
School of Fish,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1991],,,,
"8-21-1991 / Redondo Beach, CA / Music Plus (Sony TCM-37V) (van) (inc)",AUD,FLAC,,
,,,,
,,,,
,,,,
,,,,
Scrawl,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1992],,,,
"1-25-1992 / New York, NY / Knitting Factory (jason)",SBD,FLAC,,
,,,,
,,,,
,,,,
,,,,
Screaming Trees,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1987],,,,
"2-6-1987 / Ellensburg, WA / Hal Holmes Community Center (unk)",AUD,FLAC,,
"10-14-1987 / Long Beach, CA / Bogart's (Sony D3) (db)",AUD,FLAC,,
"10-18-1987 / Los Angeles, CA / KXLU Los Angeles - Splat Winger's Brain Cookies Show",FM,FLAC,,
"11-17-1987 / San Diego, CA / UCSD Gym Steps (m2 FM upgrade)",FM,FLAC,,
,,,,
[1989],,,,
"2-5-1989 / Schwenningen, Germany / Bourdon's - ANA(M) (urschrei)",AUD,FLAC,,
"2-7-1989 / Duisburg, West Germany / Old Daddy (inc) (bobfather)",AUD,FLAC,,
,,,,
[1990],,,,
"3-4-1990 / Oldenburg, Germany / Alhambra (Sony WM-D3) (stadthfelder) ",AUD,FLAC,,
,,,,
[1992],,,,
"6-23-1992 / msterdam, NL / Melkweg - ANA(M) (Audio Technica mics) (unk) ",AUD,FLAC,,
"8-30-1992 / Reading, England / Reading Festival - VHS(1)",AUD,DVD,,
"11-17-1992 / Long Beach, CA / Bogarts *Winter Song (HAWK)",Silver CD,FLAC,,
,,,,
[1993],,,,
"2-8-1993 / Stockholm, Sweden / Radiohuset-Studio 4 (magnus gusrafsson)",FM,FLAC,,
"2-21-1993 / Hilversum, The Netherlands / Vara Studios (Unplugged)",FM,FLAC,,
"3-29-1993 / San Juan Capistrano, CA / The Coach House (Westwood One Broadcast)",FM,FLAC,,
"4-24-1993 / Syracuse, NY / Skytop Field - ANA(M) (Aiwa J505) (smores)",AUD,FLAC,,
"6-11-1993 / Birmingham, AL - Oak Mountain Amphitheatre *Screaming Trees Live! (Home Records) ",Silver CD,FLAC,,
"6-11-1993 / Pelham, AL / Oak Mountain Amphitheatre - DAT(M) (CSB) (willy sales) ",AUD,FLAC,,
"6-15-1993 / Miami, FL / Bayfront Park Amphitheatre - DAT(M) (SS-DSM6P) (datfly)",AUD,FLAC,,
,,,,
[1996],,,,
"6-XX-1996 / Philadelphia, PA / Trocadero (unk)",SBD,FLAC,,
7-13-1996 / Syracuse NY / State Fairgrounds (Sony D7 DAT) (steve hagar),AUD,FLAC,,
"7-16-1996 / Charles Town, WV / Charles Town Raceway - Lollapalooza (Sony D7 DAT) (steve hagar)",AUD,FLAC,,
"8-2-1996 / San Jose, CA / Spartan Stadium - Lollapalooza (unk) (neekrive)",AUD,FLAC,,
"11-16-1996 / Amsterdam, Holland / Paradiso (VPRO) (hanwaker transfer)",FM,FLAC,,
,,,,
[1998],,,,
"9-7-1998 / Seattle, WA /Bumbershoot & Beyond - DAT(M) (NAK 700s) (jems) + July 1998 Demos",AUD,FLAC,,
"9-12-1998 / Los Angeles, CA / The Roxy - DAT(M) (Sony ECM-737) (tapegeek)",AUD,FLAC,,
,,,,
[MISC],,,,
Screaming Trees - 1985-1988 Demos (Cassette),,FLAC,,
Screaming Trees - 10 Tons of Fun (KTS180) ,Silver CD,FLAC,,
,,,,
,,,,
,,,,
Seaweed,Versions,File Type,,
Drive - C,,,,
,,,,
,,,,
[1992],,,,
"5-9-1992 / Cheyenne, WY / Lion's Park Community House (Realistic SCP-29) (lantz barbour)",AUD,FLAC,,
,,,,
,,,,
,,,,
Sebadoh,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1991],,,,
"5-8-1991 / Minneapolis, MN / 7th St. Engry - ANA(1)",SBD,FLAC,,
,,,,
[1992],,,,
"6-20-1992 / Boston, MA / Axis",SBD,FLAC,,
"7-22-1992 / London, England / The Underworld - ANA(3) (o'lachtna production)",AUD,FLAC,,
"8-9-1992 / London, UK / Peel Session - CASS(2)",FM,FLAC,,
,,,,
[1993],,,,
"4-1-1993 / London, UK / Mean Fiddler - ANA(5) (o'lachtna production) ",AUD,FLAC,,
"4-13-1993 / Hartford, CT / Trinity College ",FM,FLAC,,
"5-3-1993 / Washington, DC / 15 Minute Club - ANA(x) ",AUD,FLAC,,
"5-6-1993 / Athens, GA / Showbox - ANA(2) (o'lachtna production)",SBD,FLAC,,
"5-7-1993 / Atlanta, GA / Cotton Club - ANA(4)",SBD,FLAC,,
"5-22-1993 / New York, NY / The Grand - ANA(3) (o'lachtna production)",AUD,FLAC,,
"6-14-1993 / Frankfurt, Germany / Corky's - VHS(1)",AUD,FLAC,,
"6-27-1993 / Pilton, UK / Glastonbury Festival - Worthy Farm",FM,FLAC,,
"8-16-1993 / Seattle, WA / Off Ramp Cafe - ANA(1) (unk)",AUD,FLAC,,
,,,,
[1994],,,,
"3-21-1994 / Princeton, NJ / Jon Soloman's House - ANA(2) (o'lachtna production)",AUD,FLAC,,
"4-9-1994 / London, UK / The Garage - ANA(x)",AUD,FLAC,,
"4-13-1994 / Newport, UK / TJ's - AUD(x) (unk)",AUD,FLAC,,
"4-14-1994 / Notthingham, UK / Narrowboat - AUD(x) (o'lachtna production) (inc)",AUD,FLAC,,
"8-19-1994 / Koln, Germany / Luxor",AUD,FLAC,,
"8-24-1994 / Gent, Belgium / Democrazy",SBD,FLAC,,
"9-18-1994 / Burlington, VT / Toast (gkay44) ",AUD,FLAC,,
"9-18-1994 / Burlington, VT / Club Toast - ANA(1)",SBD,FLAC,,
"9-21-1994 / Toronto, ON / Opera House - AUD(M) (loughney transfer)",AUD,FLAC,,
"10-6-1994 / Carrboro, NC / Cat's Cradle (unk)",SBD,FLAC,,
,,,,
[1995],,,,
"2-7-1995 / Tampa, FL / Stone Lounge - ANA(1) (loughney transfer)",AUD,FLAC,,
"2-24-1995 / San Francisco, CA / The Fillmore - ANA(1) (loughney transfer)",SBD,FLAC,,
"2-26-1995 / Olympia, WA / Library 4300 - The Evergreen State College - ANA(M) (Aiwa) (mike ziegler transfer)",AUD,FLAC,,
"3-3-1995 / Chicago, IL / The Metro",AUD,FLAC,,
"5-3-1995 / Boston , MA / The Avalon - ANA(1) (Sony WM-D3) (gkaye)",AUD,FLAC,,
"5-18-1995 / Bielefeld, Germany / Hechelei (thir13en)",MIX,FLAC,,
"6-8-1995 / London, UK / Shepherd's Bush Empire",SBD,FLAC,,
"6-8-1995 / London, UK / Shepherds Bush Empire (SBD+AUD) (thir13en)",MIX,FLAC,,
,,,,
[1996],,,,
"8-23-1996 / Reading, UK / Reading Festival ",preFM,FLAC,,
"9-8-1996 / Washington, DC / 930 Club (bobfather)",SBD,FLAC,,
"9-20-1996 / San Francisco, CA / Great American Music Hall (unk) (neekrive)",AUD,FLAC,,
"9-22-1996 / Portland, OR / La Luna - ANA(1) (Sony WM-D3) (loughney transfer)",AUD,FLAC,,
"9-29-1996 / Cleveland, OH / Odeon - ANA(1) (Sony WM-D3)",AUD,FLAC,,
,,,,
[1997],,,,
"1-20-1997 / Charlottesville, VA / Trax - DAT(M) (marcus winfree)",SBD,FLAC,,
"3-1-1997 / Boston, MA / Paradise (WBCN Broadcast) - ANA(3) (loughney transfer) ",FM,FLAC,,
"3-1-1997 / Boston, MA / Paradise - ANA(3) (WBCN Broadcast) (complete)",FM,FLAC,,
"3-2-1997 / Boston, MA / Paradise Rock Club (unk) (sluggo)",AUD,FLAC,,
,,,,
[1998],,,,
"11-21-1998 / Amsterdam, The Netherlands / Paradiso (unk)",AUD,FLAC,,
,,,,
[1999],,,,
"4-14-1999 / Chicago, IL / Metro - MD(M) (ECM-MS907) (matos)",AUD,FLAC,,
"5-12-1999 / Muenchen, Germany / Muffathalle",FM,FLAC,,
,,,,
[2004],,,,
"8-17-2004 / Denver, CO / Bluebird Theater (sxpxdxcx)",SBD,FLAC,,
"8-21-2004 / Lawrence, KS / Granada - MD(M) (SPC-MC8) (sonictooth)",AUD,FLAC,,
,,,,
[2011],,,,
"2-16-2011 / Kansas City, MO / Record Bar, (SP-CMC-8) (sonictooth)",AUD,FLAC,,
"9-21-2011 / Sydney, AUS / Metro Theatre (Webstream) (_tunic_)",PRO,FLV,,
,,,,
[2013],,,,
"10-28-2013 / Frankfurt, Germany / Zoom - DAT(M) (Sony D8) (bobfather + sten bert) ",MIX,FLAC,,
,,,,
[2014],,,,
"9-22-2014 / Kansas City, MO / Record Bar (SP-CMC-8) (sonictooth)",AUD,FLAC,,
,,,,
[MISC],,,,
Sebadoh - BBC Sessions 1992-1995,FM,FLAC,,
,,,,
,,,,
,,,,
Semisonic,Versions,File Type,,
Drive - F,,,,
,,,,
,,,,
[1999],,,,
"4-29-1999 / Blacksburg, VA / Burruss Auditorium (unk)",AUD,FLAC 24,,
,,,,
[2010],,,,
"10-8-2010 / Minneapolis, MN / First Avenue (Schoeps MK4s) (perks)",AUD,FLAC,,
,,,,
[2012],,,,
"5-19-2012 / Mound, MN / Our Lady Of The Lakes Catholic Church (Schoeps MK5s) (perks) ",AUD,FLAC,,
"8-31-2012 / Falcon Heights, MN / Grandstand - MN State Fairgrounds (Schoeps MK5s) (perks) ",AUD,FLAC,,
,,,,
[2023],,,,
"1-28-2023 / Minneapolis, MN / First Avenue (iPhone 13) (ngs428)",AUD,FLAC,,
,,,,
,,,,
,,,,
Soul Asylum,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1986],,,,
"2-13-1986 / Athens, GA / Unknown Venue (unk) (jon wells)",AUD,FLAC,,
,,,,
[1987],,,,
"5-23-1987 / Iowa City, IA / The Central - ANA(3) (unk)",AUD,FLAC,,
,,,,
[1988],,,,
"3-26-1988 / Eeklo, Belgium / De Media - ANA(1) (Walkman) (bobfather) ",AUD,FLAC,,
"6-19-1988 / Charlottesville, VA - Trax",SBD,FLAC,,
"6-23-1988 / Philadelphia, PA / Chestnut Cabaret (Schoeps CMC4) (unk)",AUD,FLAC,,
,,,,
[1989],,,,
"5-20-1989 / Frankfurt, Germany / Cookys - ANA(1) (Sony Walkman) (a.c.) ",AUD,FLAC,,
,,,,
[1990],,,,
"10-20-1990 / Madison, WI / Barrymore Theatre - ANA(1) (unk) (james l.) ",AUD,FLAC,,
"10-23-1990 / Minneapolis, MN / Cabooze - ANA(x) (bobfather) ",FM,FLAC,,
,,,,
[1991],,,,
"10-11-1991 / Minneapolis, MN / University of MN - Great Hall - ANA(1) (unk) ",AUD #2,FLAC,,
"12-23-1991 / Minneapolis, MN / First Avenue - AUD(M) (loughney transfer)",AUD,FLAC,,
,,,,
[1992],,,,
"12-3-1992 / Austin, TX / Liberty Lunch",SBD,FLAC,,
"12-22-1992 / Minneapolis, MN / First Ave - ANA(1) (unk)",AUD #2,FLAC,,
,,,,
[1993],,,,
"4-21-1993 / New York, NY / MTV Unplugged",TV,FLAC,,
"6-15-1993 / Miami, FL / Bayfront Park Amphitheatre (SS-DSM 6P) (datfly) ",AUD,FLAC,,
"8-30-1993 / Las Vegas, NV / Aladdin Theater (Sony Stereo Mic) - CASS(M) (scott tillotson)",AUD,FLAC,,
"10-22-1993 / Stockholm, Sweden / Palladium - ANA(1) (jontebus)",AUD,FLAC,,
"11-6-1993 / Pelham, AL / Oak Mountain Amphitheatre - DAT(M) (Sonic Studios) (unk)",AUD,FLAC 24,,
,,,,
[1995],,,,
"8-17-1995 / St.Paul, MN / Midway Stadium - ANA(x) (unk)",AUD,FLAC,,
"8-25-1995 / Chicago, IL / Aragon Ballroom ",preFM,FLAC,,
"10-12-1995 / San Francisco, CA / The Warfield (unk) (neekrive) ",AUD,FLAC,,
"11-15-1995 / Tokyo, Japan / Liquid Room - DAT(M)",AUD,FLAC,,
,,,,
[1996],,,,
"1-22-1996 / Minneapolis, MN / First Avenue - DAT(M) (SS-DSM6) (jay saari) ",AUD,FLAC,,
,,,,
[1997],,,,
"4-23-1997 / New York, NY / Tramps - DAT(M) (unk)",AUD,FLAC,,
"5-9-1997 / New York, NY / Late Show with David Letterman - VHS(2)",TV,FLAC,,
"6-28-1997 / Grand Forks, ND / Grand Forks Prom (unk)",SBD,FLAC,,
,,,,
[1998],,,,
"5-20-1998 / New York, NY / The Late Show with David Letterman - VHS(2)",TV,MKV,,
,,,,
[2011],,,,
"7-23-2011 / Chicago, IL / Sheffield Garden Walk (CA-14) (brian emerick) ",AUD,FLAC 24,,
,,,,
[2017],,,,
"8-19-2017 / Plymouth, MN / Hilde Performance Center (AKG CK63s) (dina)",AUD,FLAC,,
,,,,
[2018],,,,
7-17-2018 / Irving TX / Toyota Music Pavilion (AT943) (whotapes) ,AUD,FLAC,,
,,,,
[2021],,,,
"8-21-2021 / Aurora, IL / The Piazza (Edirol R-07) (lucca)",AUD,FLAC,,
"9-9-2021 / Milwaukee, WI / BMO Harris Pavilion - Summerfest (Edirol R-07) (lucca)",AUD,FLAC,,
,,,,
[2022],,,,
"5-12-2022 / Waukegan, IL / Genesee Theatre (Edirol R-07) (lucca)",AUD,FLAC,,
"5-13-2022 / Milwaukee, WI / Northern Lights Theater (Edirol R-07) (lucca) ",AUD,FLAC,,
"8-6-2022 / Romeoville, IL / Romeofest (Edirol R-07) (lucca)",AUD,FLAC,,
"10-29-2022 / Des Plaines, IL / Events Center - Rivers Casino (Edirol R-07) (lucca)",AUD,FLAC,,
,,,,
[2023],,,,
"4-29-2023 / Cedar Park, TX / Lakeline Park (MM-HLS0s) (rjlrjlrjl) ",AUD,FLAC 24,,
"7-21-2023 / San Jose, CA / Plaza de Ceasar Chavez (Schoeps MK4) (loughney)",AUD,FLAC,,
"8-5-2023 / Winston Salem, NC / Bailey Park - Gears and Guitars Festival (CA-11) (ultramega)",AUD,FLAC,,
9-30-2023 / Sandy Springs GA / City Green (Zoom H4n) (unk),AUD,FLAC,,
"11-17-2023 / Ocala, FL / Reilly Arts Center (Edirol R09) (the passenger) ",AUD,FLAC,,
,,,,
[2024],,,,
"7-26-2024 / Columbus, OH / Celeste Center (CA-14) (live2cd) ",AUD,FLAC,,
"10-10-2024 / San Francisco, CA / Brick & Mortar (Schoeps MK4) (loughney) ",AUD,FLAC 24,,
"10-25-2024 / Homer, NY / Center for the Arts (Core Sound Mics) (boeditaper)",AUD,FLAC,,
"11-13-2024 / Hollywood, CA / Amoeba Music (SP-CMC-4U) (unk) ",AUD,FLAC,,
,,,,
[2025],,,,
"4-19-2025 / Pontiac, MI / Flagstar Strand Theater (Edirol R09) (dcd6575) ",AUD,FLAC 24,,
"7-4-2025 / West Chester Township, OH / National VOA Museum of Broadcasting (CA-14) (live2cd)",AUD,FLAC,,
"12-14-2025 / Uncasville, CT / Mohegan Sun Arena (SP-CMC-8c) (farve4)",AUD,FLAC,,
,,,,
[MISC],,,,
Soul Asylum - The Lost Album (MO10004) (1993),Silver CD,APE,,
,,,,
,,,,
,,,,
Soul Coughing,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1992],,,,
"8-13-1992 / New York, NY / The Knitting Factory",SBD,FLAC,,
,,,,
[1993],,,,
"12-10-1993 / New York, NY / CBGBs - ANA(M (mat leffler-schulman transfer) (24/44.1)",SBD,FLAC,,
"12-17-1993 / New York, NY / CBGBs - ANA(M) (mat leffler-schulman transfer) (24/44.1) ",SBD,FLAC,,
,,,,
[1994],,,,
"2-11-1994 / New York, NY / CBGBs - ANA(M) (mat leffler-schulman transfer) (24/44.1)",SBD,FLAC,,
,,,,
[1995],,,,
"2-2-1995 / Amsterdam, Holland / Melkweg - ANA(M) (rene meister) (24/44.1)",SBD,FLAC,,
"4-16-1995 / Manhattan, NY / The Knitting Factory - ANA(M) (mat leffler-schulman transfer) (24/44.1)",SBD,FLAC,,
"5-2-1995 / Santa Monica, CA / KCRW",FM,MP3,,
"5-10-1995 / Denver, CO / Bluebird Theatre - DAT(M) (Binaurals) (marcr) ",AUD,FLAC 24,,
"7-25-1995 / New York, NY / Mercury Lounge",SBD,FLAC,,
"7-28-1995 / New York, NY / Mercury Lounge",SBD,FLAC 24,,
,,,,
[1996],,,,
"7-8-1996 / Minneapolis, MN / Let It Be Records - DAT(M) (DSM6) (jay saari)",AUD,FLAC,,
"7-15-1996 / Philadelphia, PA / Khyber Pass Pub (CSB) (zrrbrrt)",AUD,FLAC,,
"8-2-1996 / San Jose, CA / Spartan Stadium - Lollapalooza (unk) (neekrive) ",AUD,FLAC,,
"11-13-1996 / Boulder, CO / Fox Theater",SBD,FLAC,,
"11-29-1996 / New York, NY / Roseland Ballroom - ANA(M) (mat leffler-schulman transfer) (24/44.1)",SBD,FLAC,,
,,,,
[1997],,,,
"2-15-1997 / West Hollywood, CA / Tower Records - ANA(M) (unk) ",AUD,FLAC,,
,,,,
[1998],,,,
"8-28-1998 / Biddinghuizen, The Netherlands / Walibi Flevo - Lowlands Festival",FM,FLAC,,
"10-19-1998 / Winooski, VT / Higher Ground (Neumann KM184) (unk)",AUD,FLAC,,
"10-23-1998 / New York, NY / Irving Plaza (Schoeps CMC6-MK4) (unk) ",AUD,FLAC,,
"10-25-1998 / Washington, DC / 930 Club (unk) ",SBD,FLAC,,
,,,,
[2024],,,,
"9-14-2024 / San Francisco, CA / The Fillmore (CA-11) (vortexzephyr)",AUD,FLAC 24,,
"9-15-2024 / San Francisco, CA / The Fillmore (MG M300s) (michael zelner)",AUD,FLAC,,
"9-15-2024 / San Francisco, CA / The Fillmore (Schoeps MK4s) (tj) ",AUD,FLAC 24,,
"10-6-2024 / New York, NY / Terminal 5 (CA-11) (larryrulz)",AUD,FLAC,,
,,,,
[2025],,,,
"4-12-2025 / Atlanta, GA / The Eastern (CA-14) (unk)",AUD,FLAC,,
"12-13-2025 / Madison, WI / The Sylvee (Zoom H1N) (pael) ",AUD,FLAC,,
,,,,
[MISC],,,,
Soul Coughing - Ruby Vroom Roughs 1994-05-04,,FLAC 24,,
Soul Coughing - Down to This {Slash - D997} (1995) ,,FLAC,,
Soul Coughing - Hello Recording Club EP (1996) ,,FLAC,,
Soul Coughing - Made Especially for You by Soul Coughing {PRO-CD-9127} (1997),,FLAC,,
Soul Coughing - Lust in Phaze The Best of Soul Coughing {R2 78281} (2002} ,,FLAC,,
"Soul Coughing - Rennes, France 12.03.94 {KUF 0023} (2003) ",,FLAC,,
"Soul Coughing - Tokyo, Japan 02.03.1997 {KUF 0024} (2003)",,FLAC,,
"Soul Coughing - New York, NY 08.16.99 {KUF 0025} (2005)",,FLAC,,
Soul Coughing - Live Rarities {KUF 0027} (2005) ,,FLAC,,
Soul Coughing - Berlin-Amsterdam 1997 (2005),,FLAC,,
,,,,
[SINGLES],,,,
Soul Coughing - Sugar Free Jazz - Screenwriter's Blue's (Promo) {PRO-CD-7741-R} (1994),,FLAC,,
Soul Coughing - Sugar Free Jazz {943582-2} (1995),,FLAC,,
Soul Coughing - Super Bon Bon {LASCD60} (1996) ,,FLAC,,
Soul Coughing - Soft Serve {PRO-CD-8818} (1997),,FLAC,,
Soul Coughing - Circles (Promo) {PRO-CD-9555-R} (1998),,FLAC,,
Soul Coughing - Rolling {PRO-CD-9676} (1999),,FLAC,,
,,,,
,,,,
,,,,
,,,,
,,,,
Spacehog,Versions,File Type,,
Drive - A,,,,
,,,,
,,,,
[2025],,,,
"6-28-2025 / Las Vegas, NV / House of Blues - WAV(M) (AT853) (unk)",AUD,FLAC 24,,
,,,,
,,,,
,,,,
,,,,
,,,,
Spin Doctors,Versions,File Type,,
Drive - E,,,,
,,,,
,,,,
[1991],,,,
"6-22-1991 / Boston, MA / Necco Place",SBD,FLAC,,
"7-20-1991 / Parksville, NY / Arrowhead Ranch",SBD,FLAC,,
,,,,
[1992],,,,
"2-20-1992 / Syracuse, NY / Lost Horizon (AKG C460s) (terry sullivan)",AUD,FLAC 24,,
"7-12-1992 /  Ithaca, NY / The Haunt (AKG C460s) (terry sullivan) ",AUD,FLAC 24,,
"7-16-1992 / Rochester, NY / Downtown Festival Tent (AKG C460s) (terry sullivan)",AUD,FLAC 24,,
,,,,
,,,,
,,,,
,,,,
,,,,
Sponge,Versions,File Type,,
Drive - F,,,,
,,,,
,,,,
[1995],,,,
"1-XX-1995 / New York, NY / The Late Show with David Letterman - VHS(2)",TV,MKV,,
"7-30-1995 / San Francisco, CA / The Fillmore (unk) (neekrive)",AUD,FLAC,,
,,,,
[1996],,,,
"8-2-1996 / San Jose, CA / Spartan Stadium - Lollapalooza (unk) (neekrive)",AUD,FLAC,,
"9-17-1996 / Concord, CA / Concord Pavilion (unk) (neekrive) ",AUD,FLAC,,
,,,,
[2005],,,,
"11-4-2005 / Johnson City, TN / Gatsby's (CSBs) (geordy)",AUD,FLAC,,
,,,,
[2010],,,,
"2-27-2010 / Detroit, MI / Magic Stick (Church STC-11) (pothole productions)",AUD,FLAC,,
,,,,
[2022],,,,
"6-1-2022 / Columbus, OH / The King of Clubs (CA-14) (charles dewey cole) ",AUD,FLAC,,
"10-12-2022 / Vancouver, BC / Commodore Ballroom (CA-11) (leifh)",AUD,FLAC,,
,,,,
[2023],,,,
"5-24-2023 / Anaheim, CA / The Parish at House of Blues (DPA 4081) (faninor)",AUD,FLAC 24,,
"8-16-2023 / Syracuse, NY / Clinton Square (AKGck61) (beatkilla) ",AUD,FLAC 24,,
,,,,
[2024],,,,
"7-16-2024 / Liverpool, NY / Sharkey's Event Center (Schoeps MK4) (beatkilla) ",AUD,FLAC,,
"8-16-2024 / Syracuse, NY / Clinton Square (Sennheiser MKE1) (beatkilla)",AUD,FLAC 24,,
,,,,
[2025],,,,
"4-6-2025 / Sacramento, CA / Goldfield Trading Post (SP-CMC-4U) (vibrioidxire)",AUD,FLAC 24,,
"9-26-2025 / St. Charles, MO / Family Arena (Sony PCM-A10) (shane e. calhoon) ",AUD,FLAC 24,,
"10-7-2025 / Orlando, FL / The Plaza Theatre (Panasonic MM-BSM7s) (kevdogg)",AUD,FLAC,,
"10-16-2025 / Charlotte, NC / Neighborhood Theatre (M) (Shure MV88) (shynomi)",AUD,FLAC 24,,
